X,Y,NAME,POSIT_VEG,POSIT_RES,POSIT_ARB,LONGUEUR,NACELLE,ZAR,ESSENCE_PR,COM,photo,layer,NUM_UNIQUE,icon_url
0.46677376,44.21806166,Isolé 985,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PRUNIER ROUGE,,,ISOLE ZONE 2,"1536",./0.png
0.46643486,44.22496184,Isolé 986,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1537",./0.png
0.46863212,44.22419613,Isolé 987,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CORNOUILLER,,,ISOLE ZONE 2,"1538",./0.png
0.46874429,44.22416091,Isolé 988,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AUBÉPINE,,,ISOLE ZONE 2,"1539",./0.png
0.46884697,44.22412613,Isolé 989,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CORNOUILLER,,,ISOLE ZONE 2,"1540",./0.png
0.46894908,44.22408905,Isolé 990,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CORNOUILLER/ORME,,,ISOLE ZONE 2,"1541",./0.png
0.46919587,44.2240013,Isolé 991,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 2,"1542",./0.png
0.47051963,44.22358106,Isolé 992,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 2,"1543",./0.png
0.48426846,44.22027961,Isolé 993,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1544",./0.png
0.48431033,44.22034075,Isolé 994,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CORNOUILLER,,,ISOLE ZONE 2,"1545",./0.png
0.48430811,44.22060447,Isolé 995,2 COTES,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1546",./1.png
0.48284114,44.22106264,Isolé 996,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER ROUGE,,,ISOLE ZONE 2,"1547",./0.png
0.48292566,44.22103014,Isolé 997,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1548",./0.png
0.48196416,44.22128881,Isolé 998,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1549",./0.png
0.48179604,44.22134554,Isolé 999,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1550",./0.png
0.48162512,44.22140262,Isolé 1000,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1551",./0.png
0.48147231,44.22145137,Isolé 1001,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1552",./0.png
0.48138227,44.22148287,Isolé 1002,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1553",./0.png
0.48127636,44.22150695,Isolé 1003,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1554",./0.png
0.48092753,44.22161259,Isolé 1004,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1555",./0.png
0.48069261,44.22165141,Isolé 1005,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1556",./0.png
0.48060513,44.22168822,Isolé 1006,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1557",./0.png
0.48052519,44.22170914,Isolé 1007,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1558",./0.png
0.48699237,44.22433507,Isolé 1008,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 2,"1559",./0.png
0.48858231,44.22581233,Isolé 1009,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MIMOSA,,,ISOLE ZONE 2,"1560",./0.png
0.48893121,44.22603913,Isolé 1010,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 2,"1561",./0.png
0.49004127,44.22770039,Isolé 1011,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1562",./0.png
0.49010521,44.22776995,Isolé 1012,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1563",./0.png
0.49021466,44.22790916,Isolé 1013,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1564",./0.png
0.49040737,44.22815849,Isolé 1014,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1565",./0.png
0.49092488,44.2280829,Isolé 1015,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1566",./0.png
0.49103967,44.22798476,Isolé 1016,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER/ÉRABLE/NOYER,,,ISOLE ZONE 2,"1567",./0.png
0.4913709,44.22736008,Isolé 1017,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,VINAIGRIER/PRUNUS,,,ISOLE ZONE 2,"1568",./0.png
0.49164329,44.22712432,Isolé 1018,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 2,"1569",./0.png
0.49183582,44.22693579,Isolé 1019,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1570",./0.png
0.49218269,44.22661403,Isolé 1020,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1571",./0.png
0.49222682,44.22653797,Isolé 1021,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1572",./0.png
0.49044337,44.22864555,Isolé 1022,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 2,"1573",./0.png
0.49055075,44.22897416,Isolé 1023,2 COTES,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER/ORNEMENT,,,ISOLE ZONE 2,"1574",./1.png
0.49071188,44.22930041,Isolé 1024,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BUIS,,,ISOLE ZONE 2,"1575",./0.png
0.49065678,44.22935529,Isolé 1025,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1576",./0.png
0.4907251,44.22943518,Isolé 1026,2 COTES,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER ROUGE/ÉPICÉA/CHÊNE,,,ISOLE ZONE 2,"1577",./1.png
0.49100239,44.22980468,Isolé 1027,2 COTES,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 2,"1578",./1.png
0.49313311,44.23002913,Isolé 1028,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1579",./0.png
0.49336012,44.2299636,Isolé 1029,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE/CHÂTAIGNIER/LIERRE,,,ISOLE ZONE 2,"1580",./0.png
0.49357395,44.22991949,Isolé 1030,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 2,"1581",./0.png
0.49387629,44.22978069,Isolé 1031,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1582",./0.png
0.49088711,44.23121834,Isolé 1032,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 2,"1583",./0.png
0.49125386,44.23222044,Isolé 1033,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ARBRE MORT,,,ISOLE ZONE 2,"1584",./0.png
0.49140058,44.23244287,Isolé 1034,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1585",./0.png
0.49234908,44.23376067,Isolé 1035,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1586",./0.png
0.49240378,44.23383249,Isolé 1036,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1587",./0.png
0.49250996,44.23377306,Isolé 1037,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 2,"1588",./0.png
0.49262026,44.23387186,Isolé 1038,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1589",./0.png
0.49266401,44.23395887,Isolé 1039,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1590",./0.png
0.4924991,44.23394768,Isolé 1040,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1591",./0.png
0.4925976,44.23408838,Isolé 1041,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE/SÉQUOIA,,,ISOLE ZONE 2,"1592",./0.png
0.49265954,44.23417265,Isolé 1042,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1593",./0.png
0.49279392,44.23412674,Isolé 1043,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1594",./0.png
0.49274708,44.23424514,Isolé 1044,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1595",./0.png
0.48886991,44.23188546,Isolé 1045,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,CÂBLE DÉCROCHÉ DU POTEAU VOIR PHOTO 2,,ISOLE ZONE 2,"1596",./0.png
0.48294089,44.22950664,Isolé 1046,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 2,"1597",./0.png
0.48291732,44.22938549,Isolé 1047,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SUREAU MORT,,,ISOLE ZONE 2,"1598",./0.png
0.48289551,44.22926239,Isolé 1048,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 2,"1599",./0.png
0.48282994,44.22888411,Isolé 1049,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,RÉSINEUX/NOYER,,,ISOLE ZONE 2,"1600",./0.png
0.48167245,44.22706073,Isolé 1050,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1601",./0.png
0.48155655,44.22685419,Isolé 1051,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 2,"1602",./0.png
0.48106146,44.2262534,Isolé 1052,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1603",./0.png
0.48092185,44.2260597,Isolé 1053,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1604",./0.png
0.4848062,44.23468686,Isolé 1054,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TREMBLE,,,ISOLE ZONE 2,"1605",./0.png
0.48486715,44.23489279,Isolé 1055,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1606",./0.png
0.4857678,44.23736689,Isolé 1056,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 2,"1607",./0.png
0.4856674,44.23772718,Isolé 1057,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 2,"1608",./0.png
0.48565446,44.23777588,Isolé 1058,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PIN/LAURIER,,,ISOLE ZONE 2,"1609",./0.png
0.48569479,44.23821109,Isolé 1059,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 2,"1610",./0.png
0.48615525,44.23813234,Isolé 1060,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1611",./0.png
0.48616422,44.23818613,Isolé 1061,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1612",./0.png
0.48628364,44.23819587,Isolé 1062,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1613",./0.png
0.48639079,44.23819512,Isolé 1063,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 2,"1614",./0.png
0.48652053,44.23819136,Isolé 1064,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1615",./0.png
0.48664884,44.23819041,Isolé 1065,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1616",./0.png
0.48779266,44.23810202,Isolé 1066,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1617",./0.png
0.48852102,44.23797677,Isolé 1067,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1618",./0.png
0.48949658,44.23760682,Isolé 1068,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 2,"1619",./0.png
0.49129478,44.23670811,Isolé 1069,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1620",./0.png
0.48485154,44.21660932,Isolé 1070,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1621",./0.png
0.48484927,44.21653061,Isolé 1071,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1622",./0.png
0.48480446,44.21638436,Isolé 1072,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1623",./0.png
0.48467312,44.2154867,Isolé 1073,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1624",./0.png
0.48464824,44.21540718,Isolé 1074,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1625",./0.png
0.4846247,44.21531861,Isolé 1075,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 2,"1626",./0.png
0.48626558,44.21504255,Isolé 1076,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1627",./0.png
0.48640827,44.21507484,Isolé 1077,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 2,"1628",./0.png
0.4871083,44.21504635,Isolé 1078,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRUITIER,,,ISOLE ZONE 2,"1629",./0.png
0.48728429,44.21508211,Isolé 1079,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,POIRIER,,,ISOLE ZONE 2,"1630",./0.png
0.48550963,44.21420499,Isolé 1080,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CHARME,,,ISOLE ZONE 2,"1631",./0.png
0.48551672,44.21414944,Isolé 1081,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CHARME,,,ISOLE ZONE 2,"1632",./0.png
0.48531668,44.21392255,Isolé 1082,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 2,"1633",./0.png
0.48185689,44.21478899,Isolé 1083,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 2,"1634",./0.png
0.4817383,44.21474307,Isolé 1084,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 2,"1635",./0.png
0.48143131,44.21477122,Isolé 1085,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1636",./0.png
0.48131733,44.2147983,Isolé 1086,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1637",./0.png
0.48098036,44.2148523,Isolé 1087,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1638",./0.png
0.48060111,44.21502711,Isolé 1088,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA/ORNEMENT,,,ISOLE ZONE 2,"1639",./0.png
0.4802566,44.21511593,Isolé 1089,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1640",./0.png
0.47938094,44.21528728,Isolé 1090,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1641",./0.png
0.47745239,44.21575548,Isolé 1091,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MICOCOULIER,,,ISOLE ZONE 2,"1642",./0.png
0.47730672,44.21582091,Isolé 1092,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE/THUYA,,,ISOLE ZONE 2,"1643",./0.png
0.47671114,44.21610605,Isolé 1093,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER ROUGE,,,ISOLE ZONE 2,"1644",./0.png
0.47410421,44.21637495,Isolé 1094,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1645",./0.png
0.47401621,44.21635304,Isolé 1095,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 2,"1646",./0.png
0.47392039,44.21632685,Isolé 1096,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1647",./0.png
0.4726905,44.21636365,Isolé 1097,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1648",./0.png
0.47194677,44.21662029,Isolé 1098,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 2,"1649",./0.png
0.47168968,44.21669013,Isolé 1099,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1650",./0.png
0.47140178,44.21678158,Isolé 1100,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,NOYER,,,ISOLE ZONE 2,"1651",./0.png
0.47134562,44.2168543,Isolé 1101,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 2,"1652",./0.png
0.47800368,44.21272324,Isolé 1102,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1653",./0.png
0.48209825,44.21322617,Isolé 1103,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PALMIER,,,ISOLE ZONE 2,"1654",./0.png
0.48132499,44.21179566,Isolé 1104,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 2,"1655",./0.png
0.48199402,44.21223025,Isolé 1105,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1656",./0.png
0.48197505,44.21218027,Isolé 1106,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1657",./0.png
0.48528295,44.21229546,Isolé 1107,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNELLIER,,,ISOLE ZONE 2,"1658",./0.png
0.48530092,44.2122126,Isolé 1108,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 2,"1659",./0.png
0.48571832,44.21181195,Isolé 1109,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,VINAIGRIER,,,ISOLE ZONE 2,"1660",./0.png
0.48601927,44.21142094,Isolé 1110,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1661",./0.png
0.48628158,44.2115641,Isolé 1111,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE/LIERRE POTEAU,,,ISOLE ZONE 2,"1662",./0.png
0.48815741,44.21177718,Isolé 1112,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 2,"1663",./0.png
0.48839937,44.21152065,Isolé 1113,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1664",./0.png
0.48847378,44.21148224,Isolé 1114,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1665",./0.png
0.48863947,44.21138158,Isolé 1115,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE/LAURIER,,,ISOLE ZONE 2,"1666",./0.png
0.4887437,44.21133099,Isolé 1116,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 2,"1667",./0.png
0.48869911,44.21102967,Isolé 1117,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1668",./0.png
0.48863583,44.210843,Isolé 1118,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1669",./0.png
0.48845678,44.20945282,Isolé 1119,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1670",./0.png
0.48856068,44.20931537,Isolé 1120,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1671",./0.png
0.48839817,44.20919503,Isolé 1121,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1672",./0.png
0.48835088,44.20907236,Isolé 1122,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1673",./0.png
0.48832972,44.20899786,Isolé 1123,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1674",./0.png
0.48825767,44.20887985,Isolé 1124,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 2,"1675",./0.png
0.48564211,44.21074969,Isolé 1125,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 2,"1676",./0.png
0.48205388,44.20688461,Isolé 1126,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/ORNEMENT,,,ISOLE ZONE 2,"1677",./0.png
0.48202897,44.20673321,Isolé 1127,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1678",./0.png
0.48144768,44.20604814,Isolé 1128,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ALBIZIA,,,ISOLE ZONE 2,"1679",./0.png
0.48137371,44.20589955,Isolé 1129,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 2,"1680",./0.png
0.48132764,44.20580304,Isolé 1130,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 2,"1681",./0.png
0.48126139,44.2056749,Isolé 1131,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 2,"1682",./0.png
0.48693962,44.20448278,Isolé 1132,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1683",./0.png
0.4869842,44.20454525,Isolé 1133,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 2,"1684",./0.png
0.48794819,44.20473205,Isolé 1134,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 2,"1685",./0.png
0.48817358,44.20466948,Isolé 1135,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ROSIER,,,ISOLE ZONE 2,"1686",./0.png
0.48088496,44.20469421,Isolé 1136,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 2,"1687",./0.png
0.48058689,44.20372402,Isolé 1137,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 2,"1688",./0.png
0.48043794,44.2004817,Isolé 1138,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 2,"1689",./0.png
0.47729866,44.20188934,Isolé 1139,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1690",./0.png
0.47715341,44.20198137,Isolé 1140,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1691",./0.png
0.47520201,44.20369745,Isolé 1141,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1692",./0.png
0.47242007,44.20708264,Isolé 1142,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 2,"1693",./0.png
0.4713396,44.20831848,Isolé 1143,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1694",./0.png
0.47261573,44.2086357,Isolé 1144,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1695",./0.png
0.4732028,44.2089022,Isolé 1145,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1696",./0.png
0.47395841,44.2091822,Isolé 1146,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER/BUIS,,,ISOLE ZONE 2,"1697",./0.png
0.47423793,44.20929577,Isolé 1147,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER/BUIS,,,ISOLE ZONE 2,"1698",./0.png
0.47446162,44.20941137,Isolé 1148,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER/SAULE,,,ISOLE ZONE 2,"1699",./0.png
0.47456642,44.2094696,Isolé 1149,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1700",./0.png
0.47493944,44.20965462,Isolé 1150,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 2,"1701",./0.png
0.47503016,44.20970765,Isolé 1151,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 2,"1702",./0.png
0.48076433,44.20016228,Isolé 1152,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 2,"1703",./0.png
0.48069039,44.20009187,Isolé 1153,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME/FRÊNE,,,ISOLE ZONE 2,"1704",./0.png
0.48045975,44.20004646,Isolé 1154,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 2,"1705",./0.png
